id,Extracted Price,Extracted Bedrooms,Extracted area,Extracted Bathrooms,Extracted Area_JHB,Extracted listing agency,Extracted Type,Extracted Available Month
20191930,11000,2,0.0,2.0,Observatory, Rowcor Properties Eleanor Jacobs,Townhouse,May
20191931,5000,0.5,0.0,1.0,Berea, Jawitz Johannesburg North,Apartment,March
20191933,6000,1,33.0,1.0,Jeppestown, Engel & Volkers Hyde Park,Apartment,March
20191934,11000,,0.0,0.0,None,  ,None,None
20191935,8500,1,0.0,1.0,Waverley, You Realty,Apartment,May
20191936,13000,,0.0,0.0,None, None,None,None
20191937,5500,,0.0,0.0,None, None,None,None
20191938,13000,3,0.0,2.0,Saxonwold, Rowcor Properties Eleanor Jacobs,Townhouse,April
20191940,8000,,0.0,0.0,None, None,None,None
20191945,9500,3,0.0,2.0,Oakdene, Lencar Exclusive Properties,Townhouse,April
20191947,4950,,0.0,0.0,None,Apartment / flat to rent in Berea - Johannesburg,None,None
20191949,4800,2,50.0,1.0,Observatory, Rental,Apartment,March
20191950,10500,2,85.0,1.0,Dunkeld West, O-Yes Properties,Townhouse,January
20191951,8000,3,0.0,2.0,Kibler Park, Infinity Homes & Rentals,Townhouse,February
20191952,5800,2,0.0,1.0,Malvern, B-Sure Properties - Bedfordview,Apartment,February
20191953,15000,3,212.0,2.0,Riviera, Zareena Kara Properties,Apartment,March
20191954,14000,2,0.0,1.0,Parktown North, Dogon Group Sandton,Apartment,March
20191955,10000,1,60.0,2.0,Orchards, Russell Fisher Properties,Apartment,January
20191956,5500,1,65.0,1.0,Maboneng, Rental,Apartment,April
20191957,18000,2,110.0,2.0,Waverley, CP Inc Realtors,Townhouse,April
20191958,3650,,55.0,0.0,None, None,None,None
20191959,12500,1,0.0,1.0,Melrose, Firzt Realty Company Firzt Realty Company,Apartment,March
20191960,12000,1,102.0,1.0,Parktown, Zareena Kara Properties,Apartment,March
20191963,5895,3,0.0,1.0,Jeppestown, Mafadi Property Management Office,Apartment,April
20191964,16000,2,102.0,2.0,Melrose Estate, Rental,Apartment,March
20191965,4995,2,0.0,1.0,South Hills, AFHCO Africa Housing Company,Apartment,April
20191966,3750,1,39.0,1.0,Braamfontein, Nkosi Property Group Office,Apartment,February
20191967,4500,1,0.0,1.0,Orange Grove, Mafadi Property Management Office,Apartment,April
20191970,5700,2,270368.0,1.0,Ridgeway, Lencar Exclusive Properties,Townhouse,April
20191971,55000,,450.0,0.0,None, None,None,None
20191972,4276,1,0.0,1.0,Johannesburg Central, AFHCO Africa Housing Company,Apartment,March
20191973,10500,,0.0,0.0,None, None,None,None
20191975,15000,2,100.0,1.0,Waverley, Rental,Apartment,April
20191976,7250,,0.0,0.0,None,Apartment / flat to rent in Berea - Johannesburg,None,None
20191978,20000,2,180.0,2.0,Craighall Park, Engel & Volkers Hyde Park,Apartment,February
20191979,12500,2,130.0,1.5,Craighall Park, Rental,Apartment,March
20191980,2900,,0.0,0.0,None,  ,None,None
20191982,25000,3,0.0,2.5,Waverley, Jawitz Johannesburg North,Townhouse,March
20191983,8500,,0.0,0.0,None, None,None,None
20191986,9800,3,0.0,2.0,Mondeor, Harcourts Falcons,Townhouse,April
20191987,12000,2,75.0,2.0,Craighall, Tyson Properties Fourways,Apartment,February
20191988,7500,,0.0,0.0,None, None,None,None
20191990,14500,3,0.0,2.0,Killarney, Urban Link JHB Zone 1,Apartment,April
20191991,15000,1,54.0,1.0,Houghton Estate, Ezyprop,Apartment,February
20191993,5500,,0.0,0.0,None, None,None,None
20191994,11000,2,0.0,2.0,Waverley, Jawitz Johannesburg North,Apartment,March
20191997,4700,,0.0,0.0,None, None,None,None
20191998,10000,,0.0,0.0,None, None,None,None
20192000,12000,3,135.0,2.0,Emmarentia, The Realtors,Apartment,March
20192002,6600,2,75.0,1.0,Winchester Hills, PropertyCloud,Townhouse,March
20192003,10000,3,130.0,2.0,Gresswold, Jawitz Bedfordview,Apartment,March
20192005,2400,,65.0,0.0,None, None,None,None
20192006,38000,3,203.0,3.5,Rosebank, RE/MAX Advantage,Apartment,January
20192008,10000,,20900.0,0.0,None, None,None,None
20192010,11000,,96.0,0.0,None, None,None,None
20192011,17000,3,189.0,2.0,Norwood, Zareena Kara Properties,Townhouse,February
20192012,3750,3,0.0,1.0,Braamfontein, Seeff - Johannesburg Central,Apartment,January
20192013,5000,3,42.0,1.0,Berea, Trafalgar Property Management,Apartment,March
20192014,3050,0.5,0.0,1.0,Rosettenville, Mafadi Property Management Office,Apartment,March
20192015,20000,3,200.0,2.5,Oaklands, You Realty,Apartment,March
20192017,9000,3,0.0,2.0,Glenvista, Chas Everitt Glenvista,Townhouse,May
20192019,3080,,587.0,0.0,None, None,None,None
20192020,6000,2,100000.0,1.0,Winchester Hills, Property.CoZa - Johannesburg South,Townhouse,April
20192021,5000,,0.0,0.0,None, None,None,None
20192022,5800,2,64.0,1.0,Johannesburg Central, Trafalgar Property Management,Apartment,January
20192024,6700,2,0.0,1.0,Mayfield Park, Natrent Rentals,Townhouse,April
20192025,9000,1,57.0,1.0,Rosebank, RE/MAX Advantage,Apartment,May
20192026,5500,,0.0,0.0,None, None,None,None
20192027,6750,1,0.0,1.0,Oakdene, Jawitz Alberton & Germiston,Townhouse,May
20192028,3400,1,0.0,1.0,Hillbrow, Mafadi Property Management Office,Apartment,April
20192032,15000,2,120.0,2.0,Waverley, CP Inc Realtors,Apartment,March
20192035,2500,1,0.0,1.0,Johannesburg Central, Rental,Apartment,February
20192036,30000,,0.0,0.0,None, None,None,None
20192037,5235,2,85.0,1.0,Yeoville, Trafalgar Property Management,Apartment,April
20192038,11500,,126.0,0.0,None,Townhouse to rent in Glenanda - Johannesburg,None,None
20192040,19000,2,0.0,2.0,Rosebank, Etchells & Young Property Brokers,Apartment,February
20192041,5500,2,80.0,1.0,Suideroord, Lencar Exclusive Properties,Townhouse,March
20192042,3630,,587.0,0.0,None, None,None,None
20192043,6500,2,50.0,1.0,Glenvista, Boss Platinum Real Estate,Apartment,March
20192045,1750,1,0.0,1.0,Doornfontein, Mafadi Property Management Office,Apartment,March
20192046,8000,1,0.0,1.0,Craighall Park, Rowcor Properties Eleanor Jacobs,Apartment,March
20192049,5000,1,0.0,1.0,Maboneng, Mafadi Property Management Office,Apartment,March
20192050,12000,1,0.0,1.0,Melrose Arch, Rental,Apartment,March
20192051,6500,,0.0,0.0,None, None,None,None
20192053,4200,,50.0,0.0,None, None,None,None
20192054,21000,,129.0,0.0,None, None,None,None
20192056,4050,1,0.0,1.0,Johannesburg Central, Framework Property Services,Apartment,April
20192057,22000,3,0.0,3.0,Oaklands, ANGOR Property Specialist,Apartment,March
20192058,8500,2,61.0,1.0,Braamfontein, Seeff - Johannesburg Central,Apartment,December
20192059,7200,0.5,0.0,1.0,Auckland Park, Infinite Property Network Dynamyx,Apartment,February
20192062,3699,1,33.0,1.0,Maboneng, iThemba Property,Apartment,April
20192063,4400,2,85.0,1.0,Wolhuter, Trafalgar Property Management,Apartment,January
20192064,11000,2,0.0,2.0,Braamfontein, Seeff - Johannesburg Central,Apartment,March
20192065,7500,,10412.0,0.0,None, None,None,None
20192066,3080,,30.0,0.0,None, None,None,None
20192067,16000,2,0.0,2.0,Parktown, Frankie Bell's Real Estate,Apartment,February
20192069,6300,2,0.0,1.0,Ridgeway, Infinity Homes & Rentals,Townhouse,March
20192072,14000,2,126.0,2.0,Craighall, Firzt Realty Company Firzt Realty Company,Apartment,January
20192074,4700,1,0.0,1.0,Sandringham, Amour Properties,Apartment,March
20192075,6150,2,55.0,1.0,Ormonde, Olympic Realtors,Townhouse,November
20192076,25000,3,0.0,2.0,Oaklands, ANGOR Property Specialist,Apartment,March
20192077,9500,3,0.0,2.0,Westdene, Sotheby's International Realty - Craighall,Apartment,April
20192078,14000,2,120.0,1.0,Killarney, Key Location,Apartment,February
20192079,4300,1,100.0,1.0,Lombardy East, Watson Properties,Apartment,January
20192080,12200,3,125.0,2.0,Bassonia, NV Homes,Townhouse,March
20192081,3800,,0.0,0.0,None, None,None,None
20192082,7260,2,0.0,1.0,Mondeor, Seeff Southcrest,Apartment,March
20192083,17000,,53.0,0.0,None, None,None,None
20192085,16000,,117.0,0.0,None, None,None,None
20192086,26000,1,97.0,1.5,Melrose North, Vered Estates,Apartment,February
20192088,3600,,0.0,0.0,None,  ,None,None
20192090,30000,3,0.0,3.0,Oaklands, Jawitz Johannesburg North,Apartment,March
20192093,6750,1,0.0,1.0,Bramley, You Realty,Apartment,April
20192095,6000,1,0.0,2.0,Houghton Estate, Amour Properties,Apartment,March
20192096,6200,,80.0,0.0,None, None,None,None
20192097,8900,,0.0,0.0,None, None,None,None
20192098,25000,1,93.0,1.0,Melrose Arch, Century 21 Sandton,Apartment,May
20192099,8030,2,2.0,1.0,Craighall Park, Trafalgar Property Management,Apartment,April
20192100,11000,,95.0,0.0,None, None,None,None
20192102,3500,0.5,0.0,1.0,Johannesburg Central, IHS Property Management,Apartment,May
20192103,6800,3,0.0,1.0,Ridgeway, Harcourts Falcons,Apartment,April
20192105,7500,2,80.0,2.0,Bassonia, PropertyCloud,Townhouse,November
20192107,16000,2,161.0,2.0,Riviera, Russell Fisher Properties,Apartment,February
20192109,2500,,30.0,0.0,None,  ,None,None
20192111,8500,,0.0,0.0,None, None,None,None
20192112,19000,2,135.0,1.0,Melrose North, CP Inc Realtors,Apartment,February
20192113,3700,1,0.0,1.0,Lombardy East, Property.CoZa - Edenvale / Bedfordview,Apartment,March
20192114,7500,2,0.0,1.0,Lombardy East, Rowcor Properties Eleanor Jacobs,Apartment,April
20192116,35000,2,0.0,2.0,Rosebank, Rawson Properties Florida,Apartment,March
20192120,2800,,107.0,0.0,None, None,None,None
20192122,45000,,775.0,0.0,None, None,None,None
20192124,18000,3,140.0,2.0,Melrose, Sotheby's International Realty - Craighall,Apartment,January
20192126,6500,2,0.0,1.0,Winchester Hills, Allegiance Properties - JHB South,Apartment,December
20192128,19500,2,0.0,1.0,Birnam, Chas Everitt Hyde Park,Apartment,March
20192129,14000,2,0.0,2.0,Sandringham, Jawitz Bedfordview,Apartment,March
20192131,13000,3,100.0,2.0,Mulbarton, Fengari Properties,Apartment,November
20192132,15500,,0.0,0.0,None, None,None,None
20192134,24000,2,0.0,2.0,Rosebank, Etchells & Young Property Brokers,Apartment,November
20192135,15500,,0.0,0.0,None, None,None,None
20192136,1650,1,0.0,1.0,Highlands North, Framework Property Services,Apartment,April
20192138,5000,,0.0,0.0,None,  ,None,None
20192139,5500,,0.0,0.0,None, None,None,None
20192141,3300,1,12.0,1.0,Johannesburg Central, Trafalgar Property Management,Apartment,January
20192142,3200,1,12.0,1.0,Johannesburg Central, Trafalgar Property Management,Apartment,January
20192143,10050,,70.0,0.0,None,Townhouse to rent in Houghton Estate - Johannesburg,None,None
20192144,4900,2,0.0,1.0,Johannesburg Central, Framework Property Services,Apartment,April
20192145,5500,1,0.0,1.0,Talboton, Jawitz Bedfordview,Apartment,March
20192146,11000,2,77.0,2.0,Riviera, Zareena Kara Properties,Apartment,April
20192147,6000,1,40.0,1.0,Highlands North, Rental,Apartment,April
20192148,4700,,0.0,0.0,Ridgeway, ,Townhouse,None
20192149,5500,1,0.0,1.0,Melville, Rental,Apartment,February
20192150,15000,,100.0,0.0,None, None,None,None
20192152,8000,2,84.0,2.0,Oakdene, Momentum International Realty - National Branch,Townhouse,March
20192153,3400,1,0.0,1.0,Marshalltown, Mafadi Property Management Office,Apartment,March
20192155,18000,2,0.0,2.0,Waverley, Jawitz Johannesburg North,Apartment,March
20192156,8000,2,67.0,1.0,Melrose North, Seeff Sandton,Apartment,March
20192157,4730,2,587.0,1.0,Yeoville, Trafalgar Property Management,Apartment,February
20192159,10000,,179.0,0.0,None, None,None,None
20192162,11500,2,0.0,1.0,Waverley, You Realty,Apartment,March
20192163,8500,1,0.0,1.0,Maboneng, Lukhanyo Property,Apartment,March
20192164,5650,,0.0,0.0,None, None,None,None
20192165,8000,2,0.0,1.0,Auckland Park, Skye Letting,Apartment,March
20192167,5500,1,0.0,1.0,Kensington, Rental,Apartment,March
20192169,11250,3,0.0,2.0,Highlands North, You Realty,Apartment,March
20192170,9500,1,0.0,1.0,Auckland Park, Infinite Property Network Dynamyx,Apartment,February
20192172,7455,3,0.0,1.0,Ormonde, Natrent Rentals,Townhouse,April
20192173,5600,,87.0,,"Roodepoort - Johannesburg; RE/MAX, Superior", ,Townhouse,None
20192174,7000,1,0.0,1.0,Braamfontein, Seeff - Johannesburg Central,Apartment,February
20192175,12850,,0.0,0.0,None, None,None,None
20192177,5250,,60.0,0.0,None, None,None,None
20192178,5000,,0.0,0.0,None,  ,None,None
20192179,4050,,0.0,0.0,None, None,None,None
20192181,5363,1,60.0,1.0,Bellevue, Trafalgar Property Management,Apartment,December
20192182,16000,2,150.0,2.0,Birdhaven, Sotheby's International Realty - Craighall,Apartment,May
20192183,22500,,72.0,0.0,None, None,None,None
20192184,8500,2,88.0,1.0,Mulbarton, Lencar Exclusive Properties,Townhouse,April
20192185,15000,2,90.0,2.0,Melrose North, Rental,Apartment,April
20192186,6495,1,41.0,1.0,Braamfontein, Seeff - Johannesburg Central,Apartment,January
20192187,6500,,149.0,0.0,None, None,None,None
20192188,3000,,0.0,0.0,None,  ,None,None
20192189,12000,,96.0,0.0,None, None,None,None
20192190,16000,,104.0,0.0,None, None,None,None
20192191,15500,2,73.0,2.0,Rosebank, Fengari Properties,Apartment,March
20192192,6980,2,0.0,1.0,Mayfield Park, Natrent Rentals,Townhouse,April
20192193,4130,,0.0,0.0,None, None,None,None
20192194,6350,2,56.0,1.0,Naturena, 2LetNow - JHB,Apartment,March
20192195,4500,1,0.0,1.0,Ormonde, Allegiance Properties - JHB South,Apartment,April
20192197,5300,1,0.0,1.0,Linmeyer, PropertyCloud,Townhouse,February
20192198,9000,2,450180.0,2.0,Glenvista, Lencar Exclusive Properties,Townhouse,February
20192199,7876,3,0.0,2.0,Ormonde, Natrent Rentals,Townhouse,May
20192202,11500,2,0.0,1.0,Rosebank, Rowcor Properties Eleanor Jacobs,Apartment,March
20192204,8500,1,45.0,1.0,Norwood, Russell Fisher Properties,Apartment,April
20192206,12500,,0.0,0.0,None, None,None,None
20192207,4480,,0.0,0.0,None, None,None,None
20192209,7800,1,0.0,1.0,Rosebank, Etchells & Young Property Brokers,Apartment,March
20192210,17000,2,0.0,1.5,Houghton Estate, Etchells & Young Property Brokers,Apartment,February
20192211,18000,1,0.0,1.5,Houghton Estate, Frankie Bell's Real Estate,Townhouse,March
20192212,8000,,80.0,0.0,None,  ,None,None
20192213,6500,,0.0,0.0,None, None,None,None
20192214,4200,,0.0,0.0,None, None,None,None
20192215,18500,,0.0,0.0,None, None,None,None
20192216,25500,,180.0,0.0,None, None,None,None
20192218,5550,2,38.0,1.0,Johannesburg Central, AFHCO Africa Housing Company,Apartment,March
20191773,10500,1,0.0,1.0,Parkhurst, Rental,Apartment,February
20190661,4200,1,,1.0,Johannesburg Central, Rental,Apartment,March
20191088,15875,2,,1.0,Riviera, Blue Living Properties,Apartment,May
20191271,20000,1,,1.0,Melrose, Sotheby's International Realty - Craighall,Apartment,March
20191365,14500,2,,2.0,Rosebank, Seeff Sandton,Apartment,February
20191443,18500,2,,2.0,Waverley, Rental,Apartment,April
20191491,5850,2,,1.0,Mayfield Park, 2LetNow - JHB,Apartment,May
20191646,15000,1,,1.0,Melrose, Sotheby's International Realty - Craighall,Apartment,March
20191812,16000,1,,1.5,Dunkeld West, Growth Properties,Apartment,February
20191992,16000,4,,2.0,Killarney, Nomsa Nene Properties,Apartment,February
20193123,6000,2,0.0,,Turffontein, Landstar Property Solutions,Apartment,None
20193126,3400,1,80.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20193133,2950,1,0.0,,Marshalltown, Chorus Letting,Apartment,None
20193144,38000,3,0.0,,Houghton Estate, Sotheby's International Realty - Craighall,Apartment,None
20193145,5200,1,0.0,,Maboneng, Chorus Letting,Apartment,None
20193147,3500,1,0.0,,Hillbrow, Johannesburg Housing Company,Apartment,None
20193150,6500,2,0.0,,Liefde En Vrede, Landstar Property Solutions,Apartment,None
20193151,4122,1,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20193152,7500,2,0.0,,Bruma, Trading Spaces Property Group,Apartment,None
20193159,10500,2,101.0,,Braamfontein, RE/MAX Advantage,Apartment,None
20193165,6500,2,0.0,,Ridgeway, Landstar Property Solutions,Apartment,None
20193177,30000,2,118.0,,Melrose Arch, Vered Estates,Apartment,None
20193179,36500,2,112.0,,Melrose North, Vered Estates,Apartment,None
20193182,22000,1,0.0,,Houghton Estate, Engel & Volkers Hyde Park,Apartment,None
20193183,3900,2,65.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20193187,3900,2,65.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20193189,8000,1,0.0,,Maboneng, Chorus Letting,Apartment,None
20193192,7400,2,85.0,,Glenvista, Boss Platinum Real Estate,Townhouse,None
20193195,12000,2,0.0,,Killarney, Be Prop,Apartment,None
20193204,30000,2,118.0,,Melrose Arch, Vered Estates,Apartment,None
20193219,7000,1,0.0,,Maboneng, Chorus Letting,Apartment,None
20193221,4050,1,0.0,,Marshalltown, Chorus Letting,Apartment,None
20193226,6600,2,0.0,,Winchester Hills, Landstar Property Solutions,Apartment,None
20193229,6500,2,0.0,,Ridgeway, Landstar Property Solutions,Apartment,None
20193237,5340,2,0.0,,Fordsburg, Johannesburg Housing Company,Apartment,None
20193249,6000,2,0.0,,Aeroton, Landstar Property Solutions,Apartment,None
20193251,6000,2,0.0,,Brixton, National Letting - Johannesburg,Apartment,None
20193255,9700,1,0.0,,Parkhurst, National Letting - Johannesburg,Apartment,None
20193261,6500,1,0.0,,Maboneng, Chorus Letting,Apartment,None
20193269,6500,2,0.0,,Winchester Hills, Chas Everitt Glenvista,Townhouse,None
20193278,5000,1,0.0,,Emmarentia, Royal Realty,Apartment,None
20193286,5570,2,0.0,,Newtown, Johannesburg Housing Company,Apartment,None
20193290,3530,1,0.0,,Johannesburg Central, Johannesburg Housing Company,Apartment,None
20193294,2750,1,0.0,,Hillbrow, Chorus Letting,Apartment,None
20193302,3450,2,0.0,,Marshalltown, Chorus Letting,Apartment,None
20193303,16500,1,0.0,,Parkwood, Engel & Volkers Hyde Park,Apartment,None
20193305,9000,2,30.0,,Auckland Park, National Letting - Johannesburg,Apartment,None
20193308,12500,1,0.0,,Houghton Estate, Blue Living Properties,Apartment,None
20193311,5500,2,0.0,,Alan Manor, National Letting - Johannesburg,Apartment,None
20193314,7000,1,0.0,,Oakdene, RE/MAX Advantage,Apartment,None
20193315,16500,1,0.0,,Parkwood, Engel & Volkers Hyde Park,Apartment,None
20193319,16500,1,0.0,,Parkwood, Engel & Volkers Hyde Park,Apartment,None
20193320,16500,1,0.0,,Parkwood, Engel & Volkers Hyde Park,Apartment,None
20193323,30000,2,143.0,,Dunkeld West, RE/MAX Advantage,Apartment,None
20193325,13500,1,0.0,,Rosebank, Engel & Volkers Hyde Park,Apartment,None
20193326,4050,1,0.0,,Joubert Park, Johannesburg Housing Company,Apartment,None
20193327,10000,2,0.0,,Auckland Park, RE/MAX Advantage,Apartment,None
20193329,13000,1,0.0,,Parkwood, RE/MAX Advantage,Apartment,None
20193333,6200,1,0.0,,Ferreirasdorp, Clipper Properties,Apartment,None
20193341,11500,3,0.0,,Lyndhurst, RE/MAX One - Edenvale,Townhouse,None
20193344,3950,1.5,0.0,,Turffontein, Landstar Property Solutions,Apartment,None
20193356,5500,2,45.0,,South Hills, 2LetNow - JHB,Apartment,None
20193374,8500,3,0.0,,Winchester Hills, Landstar Property Solutions,Apartment,None
20193375,6200,2,0.0,,Winchester Hills, Landstar Property Solutions,Apartment,None
20193397,6400,2,0.0,,Winchester Hills, Landstar Property Solutions,Apartment,None
20193400,4800,2,0.0,,Regents Park, Landstar Property Solutions,Apartment,None
20193401,6000,2,0.0,,Turffontein, Landstar Property Solutions,Apartment,None
20193405,6000,2,0.0,,Ridgeway, Landstar Property Solutions,Apartment,None
20193408,12500,3,0.0,,Bassonia, Landstar Property Solutions,Apartment,None
20190431,7500,3,0.0,,Westdene, Clipper Properties,Apartment,None
20190436,3900,1,0.0,,Berea, Mamela Estates,Apartment,None
20190473,8000,1,75.0,,Houghton Estate, Rawson Properties Sandton Apartment Living,Apartment,None
20190481,7000,1,1.0,,Parktown, National Letting - Johannesburg,Apartment,None
20190482,10500,3,120.0,,Oakdene, Landstar Property Solutions,Apartment,None
20190488,9000,2,1.0,,Parktown, National Letting - Johannesburg,Apartment,None
20190492,13500,3,125.0,,Oakdene, Landstar Property Solutions,Apartment,None
20190493,13000,3,135.0,,Bassonia, Landstar Property Solutions,Apartment,None
20190502,15000,2,78.0,,Melrose North, Pam Golding Properties - Hyde Park Letting,Apartment,None
20190504,5500,1,1.0,,Johannesburg Central, National Letting - Johannesburg,Apartment,None
20190542,3000,1,0.0,,Turffontein, Landstar Property Solutions,Apartment,None
20190551,4000,0.5,0.0,,City & Suburban, Mamela Estates,Apartment,None
20190554,3600,2,65.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20190557,7000,3,0.0,,Townsview, Begrand Property,Townhouse,None
20190561,13000,2,115.0,,Craighall Park, Pam Golding Properties - Hyde Park Letting,Apartment,None
20190574,7000,1,53.0,,Glensan, Leapfrog JHB North East,Townhouse,None
20190585,21500,3,0.0,,Craighall, CP Inc Realtors,Townhouse,None
20190607,4883,1,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20190620,9500,3,127.0,,Gresswold, O-Yes Properties,Apartment,None
20190646,6550,2,0.0,,Bassonia, 2LetNow - JHB,Apartment,None
20190651,5500,2,0.0,,Alan Manor, 2LetNow - JHB,Apartment,None
20190652,5500,2,0.0,,Meredale, 2LetNow - JHB,Apartment,None
20190654,7800,3,82.0,,Mulbarton, Allegiance Properties b,Apartment,None
20190673,9500,1,60.0,,Melrose Estate, Blue Living Properties,Apartment,None
20190681,5500,1,1.0,,Auckland Park, National Letting - Johannesburg,Apartment,None
20190694,3100,1,500.0,,Turffontein, Landstar Property Solutions,Apartment,None
20190695,5850,2,0.0,,Johannesburg Central, 2LetNow - JHB,Apartment,None
20190701,5850,2,0.0,,Alan Manor, 2LetNow - JHB,Apartment,None
20190702,25000,1,99.0,,Melrose Arch, The Property Collection,Apartment,None
20190721,6100,2,0.0,,Winchester Hills, 2LetNow - JHB,Apartment,None
20190724,28000,1,94.0,,Melrose Arch, Pam Golding Properties - Gauteng Projects,Apartment,None
20190726,7800,3,66.0,,Mulbarton, Leopard Realtors,Townhouse,None
20190733,5500,2,0.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20190735,6350,2,56.0,,Mondeor, 2LetNow - JHB,Apartment,None
20190738,12500,3,110.0,,Oakdene, Landstar Property Solutions,Apartment,None
20190740,37000,2,115.0,,Melrose Arch, Pam Golding Properties - Gauteng Projects,Apartment,None
20190743,8500,1,0.0,,Saxonwold, Fine & Country - Fourways,Apartment,None
20190745,12500,3,0.0,,Craighall Park, Adrienne Hersch Properties,Apartment,None
20190746,4898,1,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20190755,6250,2,76.0,,Mayfield Park, Boss Platinum Real Estate,Apartment,None
20190756,5850,2,0.0,,Ormonde, 2LetNow - JHB,Apartment,None
20190757,6350,2,56.0,,Mondeor, 2LetNow - JHB,Apartment,None
20190758,4500,2,50.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20190762,6100,2,51.0,,Meredale, 2LetNow - JHB,Apartment,None
20190765,5500,2,0.0,,Robertsham, 2LetNow - JHB,Apartment,None
20190769,6350,2,56.0,,Alan Manor, 2LetNow - JHB,Apartment,None
20190776,12000,3,0.0,,Bassonia, Pam Golding Properties - Alberton Rentals,Apartment,None
20190778,4800,2,0.0,,Robertsham, Landstar Property Solutions,Apartment,None
20190789,23000,2,146.0,,Houghton Estate, Pam Golding Properties - Hyde Park Letting,Apartment,None
20190791,5500,1,35.0,,Auckland Park, Pam Golding Properties - Randburg Rentals,Apartment,None
20190792,12300,2,117.0,,Sandringham, Pam Golding Properties - East Rand Rentals,Apartment,None
20190809,10900,2,105.0,,Houghton Estate, Inorbit Property,Apartment,None
20190810,10800,3,151.0,,Bassonia, Allegiance Properties b,Townhouse,None
20190813,6550,2,0.0,,Liefde En Vrede, 2LetNow - JHB,Apartment,None
20190819,22000,2,0.0,,Melrose Estate, GD Property,Apartment,None
20190822,8800,1,93.0,,Houghton Estate, Rawson Properties Sandton Apartment Living,Apartment,None
20190828,7500,2,80695.0,,Glenvista, Allegiance Properties - JHB South,Townhouse,None
20190831,6350,2,51.0,,Naturena, 2LetNow - JHB,Apartment,None
20190832,9500,3,0.0,,Ridgeway, Chas Everitt Glenvista,Townhouse,None
20190837,11500,3,99.0,,Bassonia, Allegiance Properties b,Townhouse,None
20190849,9000,3,80.0,,Bosmont, RE/MAX Advantage,Apartment,None
20190851,3800,1,0.0,,Robertsham, Landstar Property Solutions,Apartment,None
20190856,5500,2,0.0,,Mondeor, 2LetNow - JHB,Apartment,None
20190860,11000,2,0.0,,Houghton Estate, Power of 2 Realty,Apartment,None
20190861,18500,4,0.0,,Glenhazel, Leapfrog JHB North East,Townhouse,None
20190863,5850,2,0.0,,South Hills, 2LetNow - JHB,Apartment,None
20190865,25000,1,99.0,,Melrose Arch, Vered Estates,Apartment,None
20190876,20000,3,0.0,,Kensington, Pompa Realty Group Bedfordview,Townhouse,None
20190880,4600,2,495.0,,Forest Hill, Lencar Exclusive Properties,Apartment,None
20190891,12800,2,80.0,,Killarney, RE/MAX Advantage,Apartment,None
20190894,6100,2,0.0,,Alveda, 2LetNow - JHB,Apartment,None
20190903,6350,2,56.0,,Mulbarton, 2LetNow - JHB,Apartment,None
20190920,20000,2,100.0,,Melrose Arch, The Property Collection,Apartment,None
20190936,9000,2,105.0,,Oakdene, Landstar Property Solutions,Apartment,None
20190937,8500,1,0.0,,Maboneng, Inorbit Property,Apartment,None
20190940,9500,2,105.0,,Oakdene, Landstar Property Solutions,Apartment,None
20190942,6100,2,0.0,,Mondeor, 2LetNow - JHB,Apartment,None
20190943,15500,,0.0,,None, washing machine and tumble dry b,None,None
20190949,19500,2,105.0,,Parkview, Tyson Properties Fourways,Apartment,None
20190955,3500,1,100.0,,Turffontein, Landstar Property Solutions,Apartment,None
20190960,6100,2,0.0,,Naturena, 2LetNow - JHB,Apartment,None
20190966,12000,1,50563.0,,Melrose, Pam Golding Properties - Hyde Park Letting,Apartment,None
20190983,10500,3,120.0,,Oakdene, Landstar Property Solutions,Apartment,None
20190992,12000,2,112.0,,Observatory, Vered Estates,Apartment,None
20190999,35000,2,0.0,,Saxonwold, Blue Living Properties,Apartment,None
20191001,15500,3,0.0,,Killarney, Vered Estates,Apartment,None
20191003,11000,3,0.0,,Oakdene, Chas Everitt Glenvista,Townhouse,None
20191004,11000,2,162.0,,Glenvista, Rosie Viljoen Real Estate,Townhouse,None
20191009,10000,2,0.0,,Saxonwold, Fine & Country - Fourways,Apartment,None
20191025,10000,2,0.0,,Saxonwold, Reliable Realty,Apartment,None
20191027,25000,3,212.0,,Craighall, Limestone Residential Properties,Townhouse,None
20191028,19000,3,175.0,,Dunkeld West, Adrienne Hersch Properties,Apartment,None
20191029,13500,4,0.0,,Bassonia, Chas Everitt Glenvista,Townhouse,None
20191035,35000,2,40684.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191039,49000,2,204.0,,Melrose Arch, Chas Everitt Hyde Park,Apartment,None
20191058,6350,2,0.0,,Mondeor, 2LetNow - JHB,Apartment,None
20191075,5850,2,51.0,,Alveda, 2LetNow - JHB,Apartment,None
